account,date,year,month,week_num,week_day,test,subject,platform,image,header,footer,interest,behavior,demographic,utm,vert,product,lookalike,audience,budget,spend,impressions,clicks,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,backend_1,backend_2,backend_3,backend_4,backend_5,backend_6,backend_7,backend_8,backend_9,backend_10,event_10_revenue
ACCOUNT X,2016-09-19,2016,9,38,0,45,tracks,dtm,fullclass,your_career,final_application,none,onsitenomql,f_18-64,45.9a,0,0,none,none/onsitenomql/f_18-64/none,2000,5.53,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-19,2016,9,38,0,45,hed,dtm,fullclass,your_career,final_application,none,onsitenoopenapp,min_18-64,45.12a,0,0,none,none/onsitenoopenapp/min_18-64/none,2000,20.11,2305,7,1,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-19,2016,9,38,0,45,hed,dtm,fullclass,your_career,final_application,none,onsitenoopenapp,18-64,45.10a,0,0,none,none/onsitenoopenapp/18-64/none,1304,11.99,1495,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-19,2016,9,38,0,45,hed,dtm,fullclass,your_career,final_application,none,onsitenoopenapp,f_18-64,45.11a,0,0,none,none/onsitenoopenapp/f_18-64/none,2000,17.65,3184,6,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-19,2016,9,38,0,45,hed,dtm,fullclass,your_career,final_application,none,startappnofinish,f_18-64,45.15a,0,0,none,none/startappnofinish/f_18-64/none,1000,8.3,300,4,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-19,2016,9,38,0,45,hed,dtm,fullclass,your_career,final_application,none,startappnofinish,18-64,45.14a,0,0,none,none/startappnofinish/18-64/none,1000,7.19,305,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-19,2016,9,38,0,45,hed,dtm,fullclass,your_career,final_application,none,startappnofinish,min_18-64,45.13a,0,0,none,none/startappnofinish/min_18-64/none,1000,8.41,304,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-19,2016,9,38,0,45,hed,dtm,fullclass,your_career,final_application,none,mqlnostartapp,f_18-64,45.18a,0,0,none,none/mqlnostartapp/f_18-64/none,1000,9.28,562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-19,2016,9,38,0,45,hed,dtm,fullclass,your_career,final_application,none,mqlnostartapp,min_18-64,45.16a,0,0,none,none/mqlnostartapp/min_18-64/none,1000,8.65,363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-19,2016,9,38,0,45,hed,dtm,fullclass,your_career,final_application,none,mqlnostartapp,18-64,45.17a,0,0,none,none/mqlnostartapp/18-64/none,1000,9.32,383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-19,2016,9,38,0,45,hed,dtm,fullclass,your_career,final_application,none,multistartappnofinish,min_18-64,45.20a,0,0,none,none/multistartappnofinish/min_18-64/none,1000,0.08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-19,2016,9,38,0,45,hed,dtm,fullclass,your_career,final_application,none,multistartappnofinish,f_18-64,45.27a,0,0,none,none/multistartappnofinish/f_18-64/none,1000,0.15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-19,2016,9,38,0,94,events,dtm,fullclass,get_trainingdm,start_you,none,onsitenomql,18-64,94.7a,0,0,none,none/onsitenomql/18-64/none,500,3.41,247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,hed,dtm,blob,blob,blob,none,none,bosnyc22to44,45.21a,0,0,none,none/none/bosnyc22to44/none,4500,14.37,756,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,bos,dtm,blob,blob,blob,none,none,min_bosnyc22to44,45.23a,0,0,none,none/none/min_bosnyc22to44/none,4500,13.38,626,4,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,hed,dtm,blob,blob,blob,none,none,f_bosnyc22to44,45.22a,0,0,none,none/none/f_bosnyc22to44/none,4500,6.98,338,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,hed,audnet,blob,blob,blob,none,none,bosnyc22to44,45.24a,0,0,none,none/none/bosnyc22to44/none,4500,12.98,2541,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,bos,audnet,blob,blob,blob,none,none,min_bosnyc22to44,45.25a,0,0,none,none/none/min_bosnyc22to44/none,4500,11.44,1720,48,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,hed,audnet,blob,blob,blob,none,none,f_bosnyc22to44,45.26a,0,0,none,none/none/f_bosnyc22to44/none,4500,8.14,1986,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,bos,dtm,blob,blob,blob,none,wholesite180,18-64bos,45.1a,0,0,none,none/wholesite180/18-64bos/none,4000,0.51,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,bos,dtm,blob,blob,blob,none,wholesite180,f_18-64bos,45.2a,0,0,none,none/wholesite180/f_18-64bos/none,4000,0.29,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,bos,dtm,blob,blob,blob,none,wholesite180,min_18-64bos,45.3a,0,0,none,none/wholesite180/min_18-64bos/none,4000,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,tracks,dtm,fullclass,your_career,final_application,none,onsitenomql,18-64,45.4a,0,0,none,none/onsitenomql/18-64/none,2000,3.82,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,hed,dtm,fullclass,your_career,final_application,none,onsitenomql,18-64,45.5a,0,0,none,none/onsitenomql/18-64/none,2000,14.47,440,5,1,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,hed,dtm,fullclass,your_career,final_application,none,onsitenomql,f_18-64,45.6a,0,0,none,none/onsitenomql/f_18-64/none,2000,3.29,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,hed,dtm,fullclass,your_career,final_application,none,onsitenomql,min_18-64,45.7a,0,0,none,none/onsitenomql/min_18-64/none,2000,5.61,211,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,tracks,dtm,fullclass,your_career,final_application,none,onsitenomql,min_18-64,45.8a,0,0,none,none/onsitenomql/min_18-64/none,2000,2.77,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,tracks,dtm,fullclass,your_career,final_application,none,onsitenomql,f_18-64,45.9a,0,0,none,none/onsitenomql/f_18-64/none,2000,8.78,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,hed,dtm,fullclass,your_career,final_application,none,onsitenoopenapp,min_18-64,45.12a,0,0,none,none/onsitenoopenapp/min_18-64/none,2000,20.1,2193,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,hed,dtm,fullclass,your_career,final_application,none,onsitenoopenapp,18-64,45.10a,0,0,none,none/onsitenoopenapp/18-64/none,1304,13.29,1470,7,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,hed,dtm,fullclass,your_career,final_application,none,onsitenoopenapp,f_18-64,45.11a,0,0,none,none/onsitenoopenapp/f_18-64/none,2000,20.65,3522,7,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,hed,dtm,fullclass,your_career,final_application,none,startappnofinish,f_18-64,45.15a,0,0,none,none/startappnofinish/f_18-64/none,1000,9.19,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,hed,dtm,fullclass,your_career,final_application,none,startappnofinish,18-64,45.14a,0,0,none,none/startappnofinish/18-64/none,1000,4.72,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,hed,dtm,fullclass,your_career,final_application,none,startappnofinish,min_18-64,45.13a,0,0,none,none/startappnofinish/min_18-64/none,1000,10.12,344,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,hed,dtm,fullclass,your_career,final_application,none,mqlnostartapp,f_18-64,45.18a,0,0,none,none/mqlnostartapp/f_18-64/none,1000,10.33,454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,hed,dtm,fullclass,your_career,final_application,none,mqlnostartapp,min_18-64,45.16a,0,0,none,none/mqlnostartapp/min_18-64/none,1000,9.78,375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,hed,dtm,fullclass,your_career,final_application,none,mqlnostartapp,18-64,45.17a,0,0,none,none/mqlnostartapp/18-64/none,1000,10.33,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,hed,dtm,fullclass,your_career,final_application,none,multistartappnofinish,min_18-64,45.20a,0,0,none,none/multistartappnofinish/min_18-64/none,1000,0.02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,45,hed,dtm,fullclass,your_career,final_application,none,multistartappnofinish,f_18-64,45.27a,0,0,none,none/multistartappnofinish/f_18-64/none,1000,1.17,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-20,2016,9,38,1,94,events,dtm,fullclass,get_trainingdm,start_you,none,onsitenomql,18-64,94.7a,0,0,none,none/onsitenomql/18-64/none,500,3,167,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,hed,dtm,blob,blob,blob,none,none,bosnyc22to44,45.21a,0,0,none,none/none/bosnyc22to44/none,4500,7.04,590,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,bos,dtm,blob,blob,blob,none,none,min_bosnyc22to44,45.23a,0,0,none,none/none/min_bosnyc22to44/none,4500,5.64,423,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,hed,dtm,blob,blob,blob,none,none,f_bosnyc22to44,45.22a,0,0,none,none/none/f_bosnyc22to44/none,4500,9.85,511,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,hed,audnet,blob,blob,blob,none,none,bosnyc22to44,45.24a,0,0,none,none/none/bosnyc22to44/none,4500,7.72,1734,20,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,bos,audnet,blob,blob,blob,none,none,min_bosnyc22to44,45.25a,0,0,none,none/none/min_bosnyc22to44/none,4500,6.37,1427,28,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,hed,audnet,blob,blob,blob,none,none,f_bosnyc22to44,45.26a,0,0,none,none/none/f_bosnyc22to44/none,4500,2.99,1398,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,bos,dtm,blob,blob,blob,none,wholesite180,18-64bos,45.1a,0,0,none,none/wholesite180/18-64bos/none,4000,0.18,184,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,bos,dtm,blob,blob,blob,none,wholesite180,f_18-64bos,45.2a,0,0,none,none/wholesite180/f_18-64bos/none,4000,0.4,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,bos,dtm,blob,blob,blob,none,wholesite180,min_18-64bos,45.3a,0,0,none,none/wholesite180/min_18-64bos/none,4000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,tracks,dtm,fullclass,your_career,final_application,none,onsitenomql,18-64,45.4a,0,0,none,none/onsitenomql/18-64/none,2000,1.89,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,hed,dtm,fullclass,your_career,final_application,none,onsitenomql,18-64,45.5a,0,0,none,none/onsitenomql/18-64/none,2000,11.06,380,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,hed,dtm,fullclass,your_career,final_application,none,onsitenomql,f_18-64,45.6a,0,0,none,none/onsitenomql/f_18-64/none,2000,1.53,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,hed,dtm,fullclass,your_career,final_application,none,onsitenomql,min_18-64,45.7a,0,0,none,none/onsitenomql/min_18-64/none,2000,3.13,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,tracks,dtm,fullclass,your_career,final_application,none,onsitenomql,min_18-64,45.8a,0,0,none,none/onsitenomql/min_18-64/none,2000,2.77,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,tracks,dtm,fullclass,your_career,final_application,none,onsitenomql,f_18-64,45.9a,0,0,none,none/onsitenomql/f_18-64/none,2000,2.49,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,hed,dtm,fullclass,your_career,final_application,none,onsitenoopenapp,min_18-64,45.12a,0,0,none,none/onsitenoopenapp/min_18-64/none,2000,20.18,1859,11,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,hed,dtm,fullclass,your_career,final_application,none,onsitenoopenapp,18-64,45.10a,0,0,none,none/onsitenoopenapp/18-64/none,1304,13.32,1974,6,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,hed,dtm,fullclass,your_career,final_application,none,onsitenoopenapp,f_18-64,45.11a,0,0,none,none/onsitenoopenapp/f_18-64/none,2000,20.46,4893,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,hed,dtm,fullclass,your_career,final_application,none,startappnofinish,f_18-64,45.15a,0,0,none,none/startappnofinish/f_18-64/none,1000,9.22,454,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,hed,dtm,fullclass,your_career,final_application,none,startappnofinish,18-64,45.14a,0,0,none,none/startappnofinish/18-64/none,1000,6.29,278,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,hed,dtm,fullclass,your_career,final_application,none,startappnofinish,min_18-64,45.13a,0,0,none,none/startappnofinish/min_18-64/none,1000,8.77,337,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,hed,dtm,fullclass,your_career,final_application,none,mqlnostartapp,f_18-64,45.18a,0,0,none,none/mqlnostartapp/f_18-64/none,1000,10.05,567,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,hed,dtm,fullclass,your_career,final_application,none,mqlnostartapp,min_18-64,45.16a,0,0,none,none/mqlnostartapp/min_18-64/none,1000,10.21,283,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,hed,dtm,fullclass,your_career,final_application,none,mqlnostartapp,18-64,45.17a,0,0,none,none/mqlnostartapp/18-64/none,1000,9.68,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,hed,dtm,fullclass,your_career,final_application,none,multistartappnofinish,min_18-64,45.20a,0,0,none,none/multistartappnofinish/min_18-64/none,1000,0.22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,45,hed,dtm,fullclass,your_career,final_application,none,multistartappnofinish,f_18-64,45.27a,0,0,none,none/multistartappnofinish/f_18-64/none,1000,0.41,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,94,events,dtm,fullclass,get_trainingdm,start_you,none,onsitenomql,18-64,94.7a,0,0,none,none/onsitenomql/18-64/none,500,2.69,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-21,2016,9,38,2,94,events,dtm,fullclass,get_trainingdm,start_you,none,mqlnostartapp,18-64,94.8a,0,0,none,none/mqlnostartapp/18-64/none,500,0.19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,hed,dtm,blob,blob,blob,none,none,bosnyc22to44,45.21a,0,0,none,none/none/bosnyc22to44/none,4500,5.82,732,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,bos,dtm,blob,blob,blob,none,none,min_bosnyc22to44,45.23a,0,0,none,none/none/min_bosnyc22to44/none,4500,3.6,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,hed,dtm,blob,blob,blob,none,none,f_bosnyc22to44,45.22a,0,0,none,none/none/f_bosnyc22to44/none,4500,3.45,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,hed,audnet,blob,blob,blob,none,none,bosnyc22to44,45.24a,0,0,none,none/none/bosnyc22to44/none,4500,10.72,1169,14,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,bos,audnet,blob,blob,blob,none,none,min_bosnyc22to44,45.25a,0,0,none,none/none/min_bosnyc22to44/none,4500,18.34,3014,95,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,hed,audnet,blob,blob,blob,none,none,f_bosnyc22to44,45.26a,0,0,none,none/none/f_bosnyc22to44/none,4500,13.13,1311,25,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,bos,dtm,blob,blob,blob,none,wholesite180,18-64bos,45.1a,0,0,none,none/wholesite180/18-64bos/none,4000,0.15,188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,bos,dtm,blob,blob,blob,none,wholesite180,f_18-64bos,45.2a,0,0,none,none/wholesite180/f_18-64bos/none,4000,0.13,105,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,bos,dtm,blob,blob,blob,none,wholesite180,min_18-64bos,45.3a,0,0,none,none/wholesite180/min_18-64bos/none,4000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,tracks,dtm,fullclass,your_career,final_application,none,onsitenomql,18-64,45.4a,0,0,none,none/onsitenomql/18-64/none,2000,3.16,110,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,hed,dtm,fullclass,your_career,final_application,none,onsitenomql,18-64,45.5a,0,0,none,none/onsitenomql/18-64/none,2000,10.19,322,3,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,hed,dtm,fullclass,your_career,final_application,none,onsitenomql,f_18-64,45.6a,0,0,none,none/onsitenomql/f_18-64/none,2000,1.11,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,hed,dtm,fullclass,your_career,final_application,none,onsitenomql,min_18-64,45.7a,0,0,none,none/onsitenomql/min_18-64/none,2000,1.76,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,tracks,dtm,fullclass,your_career,final_application,none,onsitenomql,min_18-64,45.8a,0,0,none,none/onsitenomql/min_18-64/none,2000,1.52,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,tracks,dtm,fullclass,your_career,final_application,none,onsitenomql,f_18-64,45.9a,0,0,none,none/onsitenomql/f_18-64/none,2000,2.11,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,hed,dtm,fullclass,your_career,final_application,none,onsitenoopenapp,min_18-64,45.12a,0,0,none,none/onsitenoopenapp/min_18-64/none,2000,19.3,2252,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,hed,dtm,fullclass,your_career,final_application,none,onsitenoopenapp,18-64,45.10a,0,0,none,none/onsitenoopenapp/18-64/none,1304,13.1,2578,5,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,hed,dtm,fullclass,your_career,final_application,none,onsitenoopenapp,f_18-64,45.11a,0,0,none,none/onsitenoopenapp/f_18-64/none,2000,20.36,4934,7,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,hed,dtm,fullclass,your_career,final_application,none,startappnofinish,f_18-64,45.15a,0,0,none,none/startappnofinish/f_18-64/none,1000,10.65,431,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,hed,dtm,fullclass,your_career,final_application,none,startappnofinish,18-64,45.14a,0,0,none,none/startappnofinish/18-64/none,1000,9.34,285,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,hed,dtm,fullclass,your_career,final_application,none,startappnofinish,min_18-64,45.13a,0,0,none,none/startappnofinish/min_18-64/none,1000,8.28,374,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,hed,dtm,fullclass,your_career,final_application,none,mqlnostartapp,f_18-64,45.18a,0,0,none,none/mqlnostartapp/f_18-64/none,1000,9.79,511,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,hed,dtm,fullclass,your_career,final_application,none,mqlnostartapp,min_18-64,45.16a,0,0,none,none/mqlnostartapp/min_18-64/none,1000,9.94,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,hed,dtm,fullclass,your_career,final_application,none,mqlnostartapp,18-64,45.17a,0,0,none,none/mqlnostartapp/18-64/none,1000,9.63,341,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,hed,dtm,fullclass,your_career,final_application,none,multistartappnofinish,min_18-64,45.20a,0,0,none,none/multistartappnofinish/min_18-64/none,1000,0.09,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,45,hed,dtm,fullclass,your_career,final_application,none,multistartappnofinish,f_18-64,45.27a,0,0,none,none/multistartappnofinish/f_18-64/none,1000,0.27,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,94,events,dtm,fullclass,get_trainingdm,start_you,none,onsitenomql,18-64,94.7a,0,0,none,none/onsitenomql/18-64/none,500,3.5,234,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-09-22,2016,9,38,3,94,events,dtm,fullclass,get_trainingdm,start_you,none,mqlnostartapp,18-64,94.8a,0,0,none,none/mqlnostartapp/18-64/none,500,0.34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
